session 4||10d9ce5f-5ad4-49c7-87ba-523ad6b8306c||3059993;3059993;3059993;3059993;3059993;||['2580580', '7004621']||[]||0||2015-02-03 20:51:13||2015-02-21 22:59:44||2015-02-21 23:31:02||['2015-02-12 19:28:50', '2015-02-12 19:28:50']||267.0||1878.0
session 5||10d9ce5f-5ad4-49c7-87ba-523ad6b8306c||3059993;3059993;3059993;3059993;3059993;3059993;3059993;||['2580580', '7004621']||[]||0||2015-02-03 20:51:13||2015-02-21 23:36:49||2015-02-22 09:09:23||['2015-02-12 19:28:50', '2015-02-12 19:28:50']||347.0||34354.0
session 6||10d9ce5f-5ad4-49c7-87ba-523ad6b8306c||3059993;3059993;3059993;3059993;||['2580580', '7004621']||[]||0||2015-02-03 20:51:13||2015-02-22 09:18:07||2015-02-22 09:18:07||['2015-02-12 19:28:50', '2015-02-12 19:28:50']||524.0||0
session 1||10dd136a-2e32-43aa-bfbe-6cc54223cf96||1019540;1019540;1019540;1019540;1065185;1065185;1065185;1065185;||['1036664', '4326364', '4326364', '4326364']||[]||0||2015-02-07 21:44:45||2015-02-07 21:48:29||2015-02-09 10:07:14||[]||224.0||130725.0
session 2||10dd136a-2e32-43aa-bfbe-6cc54223cf96||2148166;7191417;||['1036664', '4326364', '4326364', '4326364']||[]||0||2015-02-07 21:44:45||2015-02-09 10:07:14||2015-02-13 09:24:14||['2015-02-12 21:47:01', '2015-02-12 13:15:39', '2015-02-12 09:56:53']||0.0||343020.0
session 3||10dd136a-2e32-43aa-bfbe-6cc54223cf96||7191417;7191417;7191417;7191417;7191417;7191417;7191417;7193178;7193178;7193178;7193178;7193178;7193178;||['1036664', '4326364', '4326364', '4326364']||[]||0||2015-02-07 21:44:45||2015-02-13 09:26:13||2015-02-19 13:09:05||['2015-02-12 21:47:01', '2015-02-12 13:15:39', '2015-02-12 09:56:53']||119.0||531772.0
session 4||10dd136a-2e32-43aa-bfbe-6cc54223cf96||7193178;7193178;7193178;7193178;7193178;1036664;||['1036664', '4326364', '4326364', '4326364']||['1036664']||1||2015-02-07 21:44:45||2015-02-19 13:09:05||2015-02-26 13:06:17||['2015-02-12 21:47:01', '2015-02-12 13:15:39', '2015-02-12 09:56:53']||0.0||604632.0
session 5||10dd136a-2e32-43aa-bfbe-6cc54223cf96||1036664;1036664;1036664;1036664;1036664;1036664;1036664;1036664;1036664;1036664;1036664;||['1036664', '4326364', '4326364', '4326364']||['1036664']||1||2015-02-07 21:44:45||2015-02-26 13:07:39||2015-02-27 21:02:30||['2015-02-12 21:47:01', '2015-02-12 13:15:39', '2015-02-12 09:56:53']||82.0||114891.0
session 6||10dd136a-2e32-43aa-bfbe-6cc54223cf96||1036664;1036664;1036664;1036664;1036664;3315390;||['1036664', '4326364', '4326364', '4326364']||['1036664']||1||2015-02-07 21:44:45||2015-02-27 21:02:30||2015-03-05 18:46:07||['2015-02-27 21:08:30', '2015-02-12 21:47:01', '2015-02-12 13:15:39', '2015-02-12 09:56:53']||0.0||510217.0
session 7||10dd136a-2e32-43aa-bfbe-6cc54223cf96||3315390;3315390;3315390;3315390;2686611;2686611;2686611;2686611;2686611;2686611;2686611;2686611;2686611;2686611;2686611;2686611;2686611;2686611;2686611;2686611;2686611;2686611;2686611;2686611;2686611;2686611;2686611;2686611;2686611;2686611;2686611;2686611;2686611;2685069;2685069;2685069;2685069;2685069;2685069;2685069;2685069;2685069;2685069;2685069;2685069;2685069;2685069;2685069;2685069;2685069;2685069;2685069;2685069;2685069;2685069;2685069;2685069;2685069;2685069;2685069;2571843;2571843;2571843;2571843;2571843;2571843;2571843;2571843;2571843;2571843;2571843;2571843;2571843;2571843;2571843;2571843;2571843;2571843;2571843;2571843;2571843;2571843;2571843;2571843;2571843;2571843;2571843;2571843;2571843;2571843;2571843;2571843;2552460;||['1036664', '4326364', '4326364', '4326364']||[]||0||2015-02-07 21:44:45||2015-03-05 18:54:50||2015-03-30 15:08:12||['2015-02-27 21:08:30', '2015-02-12 21:47:01', '2015-02-12 13:15:39', '2015-02-12 09:56:53']||523.0||2146402.0
session 8||10dd136a-2e32-43aa-bfbe-6cc54223cf96||2552460;2552460;2552460;2552460;2552460;2552460;2552460;2552460;2552460;2552460;2552460;2552460;2552460;2552460;2552460;2550888;2550888;2550888;2550888;2550888;2550888;2550888;2550888;2550888;2550888;2550888;2550888;2550888;2550888;2550888;2550888;2550888;2550888;2550888;2550888;2550888;2550888;2550888;2550888;2550888;2550888;2552460;2552460;2552460;2552460;2552460;2552460;2552460;2552460;2552460;2552460;2552460;2552460;2552460;2552460;2552460;||['1036664', '4326364', '4326364', '4326364']||[]||0||2015-02-07 21:44:45||2015-03-30 15:23:48||2015-03-30 15:23:48||['2015-02-27 21:08:30', '2015-02-12 21:47:01', '2015-02-12 13:15:39', '2015-02-12 09:56:53']||936.0||0
session 1||10e2ce47-2775-423d-9dde-ceccc536307d||2362344;2362344;2362344;2362344;2362344;2362344;2362344;2362344;2362344;2362344;2362344;2362344;2466374;2466374;2466374;2466374;2466374;2466374;2466374;2466374;2466374;2466374;2466374;2466374;2466374;2466374;2466374;2466374;2466374;2466374;2466374;2466374;2466374;2466374;2466374;2466374;2466374;2466374;2466374;||['6914224', '6914341']||[]||0||2015-02-26 20:38:44||2015-02-26 20:40:45||2015-03-28 20:37:43||['2015-02-26 18:27:13', '2015-02-26 18:27:13']||121.0||2591818.0
session 2||10e2ce47-2775-423d-9dde-ceccc536307d||6092524;6092524;6092524;6092524;6092524;6092524;6092524;6092524;6092524;6092524;6092524;6092524;6092524;6092524;6092524;6092524;6092524;6092524;6092524;6092524;6092524;6092524;6092524;6092524;6092524;6092524;6091013;6091013;6091013;6091013;6091013;6091013;6091013;6091013;6091013;6091013;6091013;6091013;6091013;6091013;6091013;6091013;6091013;6091013;6091013;6091013;6091013;6091013;6091013;6091013;6091013;6091013;9328680;9328680;9328680;9328680;9328680;9328680;9328680;9328680;9328680;9328680;9328680;9328680;9328680;9328680;8757386;8757386;8757386;8757386;8757386;8757386;8757386;8757386;8757386;8757386;8757386;8757386;8757386;8757386;9328680;9328680;9328680;9328680;9328680;9328680;9328680;9328680;9328680;9328680;9328680;9328680;9328680;9328680;8754585;8754585;8754585;8754585;8754585;8754585;8754585;8754585;8754585;9326943;9326943;9326943;9326943;9326943;9326943;9326943;9326943;9326943;8755694;8755694;8755694;8755694;8755694;8755694;8755694;8755694;8755694;8755694;8755694;8755694;8755694;3571268;3571268;3571268;3571268;3571268;3571268;3571268;3571268;1526435;1526435;1526435;1526435;1526435;1526435;1526435;1526435;1526435;1526435;1526435;1526435;1526435;3571268;3571268;3571268;3571268;3571268;3571268;3571268;3571268;1526435;1526435;1526435;1526435;1526435;1526435;1526435;1526435;1526435;1526435;1526435;1526435;1526435;6093561;6093561;6093561;6093561;6093561;6093561;6093561;6093561;6093561;6093561;6093561;6093561;6093561;9328642;9328642;9328642;9328642;9328642;9328642;9328642;9328642;9328642;9328642;9328642;9328642;9328642;9328642;6093561;6093561;6093561;6093561;6093561;6093561;6093561;6093561;6093561;6093561;6093561;6093561;6093561;9328642;9328642;9328642;9328642;9328642;9328642;9328642;9328642;9328642;9328642;9328642;9328642;9328642;9328642;9328642;9328642;9328642;9328642;9328642;9328642;9328642;9328642;9328642;9328642;9328642;9328642;9328642;9328642;8754585;8754585;8754585;8754585;8754585;8754585;8754585;8754585;8754585;6191638;6191638;6191638;6191638;6191638;6191638;6191638;6191638;6191638;6191638;6191638;6191638;6191638;2134864;2134864;2134864;2134864;2134864;2134864;2134864;2134864;2134864;2134864;2134864;||['6914224', '6914341']||[]||0||2015-02-26 20:38:44||2015-03-28 21:51:01||2015-03-28 23:50:08||['2015-02-26 18:27:13', '2015-02-26 18:27:13']||4398.0||7147.0
session 3||10e2ce47-2775-423d-9dde-ceccc536307d||2134864;2134864;2134864;2134864;2134864;2134864;2134864;2134864;2134864;2134864;2275091;||['6914224', '6914341']||[]||0||2015-02-26 20:38:44||2015-03-28 23:50:08||2015-03-29 12:09:39||['2015-02-26 18:27:13', '2015-02-26 18:27:13']||0.0||44371.0
session 4||10e2ce47-2775-423d-9dde-ceccc536307d||2275091;2275091;2275091;2275091;2275091;2275091;2275091;2275091;2275091;2275091;2621982;2621982;2621982;2621982;2621982;2621982;2621982;2621982;2621982;2621982;2676511;2676511;2676511;2676511;2676511;2676511;2676511;2676511;2676511;2676511;2275091;2275091;2275091;2275091;2275091;2275091;2275091;2275091;2275091;2275091;1526435;1526435;1526435;1526435;1526435;1526435;1526435;1526435;1526435;1526435;1526435;1526435;1526435;6179612;6179612;6179612;6179612;6179612;6179612;6179612;6179612;6179612;6179612;6179612;6179612;6179612;6179612;6179612;6179612;6173670;6173670;6173670;6173670;6173670;6173670;6173670;6173670;6173670;6173670;6173670;6173670;6173670;2281511;2281511;2281511;2281511;2281511;2281511;2281511;2281511;2281511;2281511;2281511;2281511;2281511;8754860;8754860;8754860;8754860;8754860;8754860;8754860;8754860;8754860;8754860;8754860;8754860;8754860;8754736;8754736;8754736;8754736;8754736;8754736;8754736;8754736;8754736;8754736;8754736;8754736;8754736;9002566;9002566;9002566;9002566;9002566;9002566;9002566;9002566;9002566;8720856;8720856;8720856;8720856;8720856;8720856;8720856;8720856;8720856;8720856;8720856;8720856;8720856;8720076;8720076;8720076;8720076;8720076;8720076;8720076;8720076;8720076;8720076;8720076;8720076;8720076;8720076;8720076;8720076;8720076;8720076;8720076;8720076;8720076;8720076;8720076;8720076;8720076;8720076;8757386;8757386;8757386;8757386;8757386;8757386;8757386;8757386;8757386;8757386;8757386;8757386;8757386;2286901;2286901;2286901;2286901;2286901;2286901;2286901;2286901;2286901;2286901;2286901;2286901;2286901;2286901;2286901;2286901;2286901;2286901;2286901;2286901;2286901;2491837;2491837;2491837;2491837;2262781;2262781;2262781;2262781;2262781;2262781;2262781;2262781;4322227;4322227;4322227;4322227;4322227;4322227;4322227;4322227;4322227;4322227;4322227;4322227;4322227;4322227;4322227;4322227;4322227;4322227;4322227;4322227;4322227;4322227;4322227;4322227;4322227;4322227;6092524;6092524;6092524;6092524;6092524;6092524;6092524;6092524;6092524;6092524;6092524;6092524;6092524;9328635;9328635;9328635;9328635;9328635;9328635;9328635;9328635;9328635;9328635;9328635;9328635;9328635;9328635;1526435;1526435;1526435;1526435;1526435;1526435;1526435;1526435;1526435;1526435;1526435;1526435;1526435;||['6914224', '6914341']||[]||0||2015-02-26 20:38:44||2015-03-29 13:14:33||2015-03-29 13:14:33||['2015-02-26 18:27:13', '2015-02-26 18:27:13']||3894.0||0
session 1||1120fae7-95be-4c09-aa48-f4a3b5c1ac97||2289874;2289874;2289874;2289874;2289874;2289874;2289874;2289874;2289874;2289874;1219292;1219292;1219292;1219292;1219292;1219292;1219292;1219292;1219292;1219292;1219292;1219292;1219292;1219292;1219292;1219292;1219292;1219292;1219292;1219292;1219292;1219292;1219292;1219292;1219292;1219292;1219292;1219292;1219292;1219292;1219292;1219292;1219292;2289874;2289874;2289874;2289874;2289874;1219292;1219292;1219292;1219292;1219292;1219292;1219292;1219292;1219292;1219292;1219292;1219292;1219292;||['1219292', '1219292', '1219292', '1219292', '1219292', '1219292', '1889048', '2136855', '2573346', '3224443', '3228281', '3228281', '3803486', '4151986']||['1219292', '1219292', '1219292', '1219292', '1219292', '1219292']||6||2015-02-08 19:43:28||2015-02-08 19:50:46||2015-02-11 23:28:18||['2015-02-08 20:01:00']||438.0||272252.0
session 2||1120fae7-95be-4c09-aa48-f4a3b5c1ac97||2289874;2289874;2289874;2289874;2289874;2289874;2289874;4151986;||['1219292', '1219292', '1219292', '1219292', '1219292', '1219292', '1889048', '2136855', '2573346', '3224443', '3228281', '3228281', '3803486', '4151986']||['4151986']||1||2015-02-08 19:43:28||2015-02-11 23:28:18||2015-02-22 15:00:52||['2015-02-08 20:01:00']||0.0||919954.0
session 3||1120fae7-95be-4c09-aa48-f4a3b5c1ac97||4151986;4151986;4151986;4151986;4151986;4151986;4151986;4151986;4151986;4151986;4151986;4151986;4151986;4151986;4151986;4153850;4153850;4153850;4153850;4153850;4153850;4153850;4153850;4153850;4153850;4153850;4153850;4153850;4153733;4153733;4153733;4153733;4153733;4153733;4153733;4153733;4153733;4153733;4153733;4153733;4153733;4151986;4151986;4151986;4151986;4151986;4151986;4151986;4151986;4151986;4151986;4151986;4151986;4151986;4151986;4151986;4151986;4151986;4151986;4151986;4151986;4151986;4151986;4151986;4151986;4151986;4151986;4151986;4151986;4151986;4151986;4151986;4151986;4151986;4151986;4151986;4151986;4151986;4151986;4151986;4151986;4151986;4151986;4151986;4151986;4151986;4151986;4151986;4151986;4151986;4151986;4151986;4151986;4151986;4151986;4151986;1219292;||['1219292', '1219292', '1219292', '1219292', '1219292', '1219292', '1889048', '2136855', '2573346', '3224443', '3228281', '3228281', '3803486', '4151986']||['1219292', '1219292', '1219292', '1219292', '1219292', '1219292', '4151986']||7||2015-02-08 19:43:28||2015-02-22 15:05:39||2015-02-25 22:22:48||['2015-02-08 20:01:00', '2015-02-22 15:08:46']||287.0||285429.0
session 4||1120fae7-95be-4c09-aa48-f4a3b5c1ac97||1219292;1219292;1219292;1219292;1219292;1219292;1219292;1219292;1219292;1219292;1219292;1219292;1219292;1219292;||['1219292', '1219292', '1219292', '1219292', '1219292', '1219292', '1889048', '2136855', '2573346', '3224443', '3228281', '3228281', '3803486', '4151986']||['1219292', '1219292', '1219292', '1219292', '1219292', '1219292']||6||2015-02-08 19:43:28||2015-02-25 22:22:48||2015-02-26 22:47:58||['2015-02-25 22:24:36', '2015-02-08 20:01:00', '2015-02-22 15:08:46']||0.0||87910.0
session 5||1120fae7-95be-4c09-aa48-f4a3b5c1ac97||1219292;1219292;1219292;1219292;1219292;1219292;1219292;1219292;1219292;1219292;1219292;1219292;1219292;1219292;||['1219292', '1219292', '1219292', '1219292', '1219292', '1219292', '1889048', '2136855', '2573346', '3224443', '3228281', '3228281', '3803486', '4151986']||['1219292', '1219292', '1219292', '1219292', '1219292', '1219292']||6||2015-02-08 19:43:28||2015-02-26 22:47:58||2015-02-28 11:35:14||['2015-02-26 22:50:04', '2015-02-25 22:24:36', '2015-02-08 20:01:00', '2015-02-22 15:08:46']||0.0||132436.0
session 6||1120fae7-95be-4c09-aa48-f4a3b5c1ac97||1219292;1219292;1219292;1219292;1219292;1219292;1219292;1219292;1219292;1219292;1219292;1219292;1219292;1219292;||['1219292', '1219292', '1219292', '1219292', '1219292', '1219292', '1889048', '2136855', '2573346', '3224443', '3228281', '3228281', '3803486', '4151986']||['1219292', '1219292', '1219292', '1219292', '1219292', '1219292']||6||2015-02-08 19:43:28||2015-02-28 11:35:14||2015-03-02 15:36:53||['2015-02-26 22:50:04', '2015-02-28 11:37:04', '2015-02-25 22:24:36', '2015-02-08 20:01:00', '2015-02-22 15:08:46']||0.0||187299.0
session 7||1120fae7-95be-4c09-aa48-f4a3b5c1ac97||1219292;1219292;1219292;1219292;1219292;1219292;1219292;1219292;1219292;1219292;1219292;1219292;1219292;1219292;||['1219292', '1219292', '1219292', '1219292', '1219292', '1219292', '1889048', '2136855', '2573346', '3224443', '3228281', '3228281', '3803486', '4151986']||['1219292', '1219292', '1219292', '1219292', '1219292', '1219292']||6||2015-02-08 19:43:28||2015-03-02 15:36:54||2015-03-02 22:58:20||['2015-02-26 22:50:04', '2015-02-28 11:37:04', '2015-02-25 22:24:36', '2015-03-02 15:40:03', '2015-02-08 20:01:00', '2015-02-22 15:08:46']||1.0||26486.0
session 8||1120fae7-95be-4c09-aa48-f4a3b5c1ac97||1219292;1219292;1219292;1219292;1219292;1219292;1219292;1219292;1219292;1219292;1219292;1219292;1219292;1069693;||['1219292', '1219292', '1219292', '1219292', '1219292', '1219292', '1889048', '2136855', '2573346', '3224443', '3228281', '3228281', '3803486', '4151986']||['1219292', '1219292', '1219292', '1219292', '1219292', '1219292']||6||2015-02-08 19:43:28||2015-03-02 22:58:20||2015-03-06 14:33:31||['2015-02-26 22:50:04', '2015-02-28 11:37:04', '2015-02-25 22:24:36', '2015-03-02 23:12:27', '2015-03-02 15:40:03', '2015-03-02 23:00:16', '2015-02-08 20:01:00', '2015-02-22 15:08:46']||0.0||315311.0
session 9||1120fae7-95be-4c09-aa48-f4a3b5c1ac97||1069693;1069693;1463543;1463543;1463543;1463543;1463543;1463543;1463543;1463543;1463543;1463543;1463543;1463543;1463543;1463543;1463543;1463543;3259487;8331049;||['1219292', '1219292', '1219292', '1219292', '1219292', '1219292', '1889048', '2136855', '2573346', '3224443', '3228281', '3228281', '3803486', '4151986']||[]||0||2015-02-08 19:43:28||2015-03-06 14:36:55||2015-03-10 21:25:15||['2015-02-26 22:50:04', '2015-02-28 11:37:04', '2015-02-25 22:24:36', '2015-03-02 23:12:27', '2015-03-02 15:40:03', '2015-03-02 23:00:16', '2015-02-08 20:01:00', '2015-02-22 15:08:46']||204.0||370100.0
session 10||1120fae7-95be-4c09-aa48-f4a3b5c1ac97||8331049;8331049;8331049;8331049;8331049;8331049;8331049;8331049;8331049;8331049;8331049;8331049;8331049;8331049;8331049;8331049;8331049;8331049;8331049;8331049;8331049;8331049;8331049;8331049;8331049;8331049;8331049;8331049;8331049;8331049;8331049;8331049;8331049;8331049;8331049;8331049;8331049;8331049;8331049;8331049;8331049;8331049;8331049;8331049;3228281;3228281;3228281;3224443;3228281;3228281;3228281;8331173;||['1219292', '1219292', '1219292', '1219292', '1219292', '1219292', '1889048', '2136855', '2573346', '3224443', '3228281', '3228281', '3803486', '4151986']||['3224443', '3228281', '3228281']||3||2015-02-08 19:43:28||2015-03-10 21:46:02||2015-03-11 17:38:46||['2015-02-26 22:50:04', '2015-02-28 11:37:04', '2015-02-25 22:24:36', '2015-03-02 23:12:27', '2015-03-02 15:40:03', '2015-03-02 23:00:16', '2015-02-08 20:01:00', '2015-03-10 21:54:47', '2015-03-10 21:54:47', '2015-02-22 15:08:46']||1247.0||71564.0
session 11||1120fae7-95be-4c09-aa48-f4a3b5c1ac97||8331173;8331173;8331173;8331173;8331173;8331173;8331173;8331173;8331173;8331173;8331173;8331173;8331173;8313249;8313249;8313249;8313249;8313249;8313249;8313249;8313249;8313249;8313249;8313249;8313249;8313249;8313249;8313249;8313249;8313249;8313249;8313249;8313249;8313249;8313249;8313249;8313249;8313249;8313249;1889048;||['1219292', '1219292', '1219292', '1219292', '1219292', '1219292', '1889048', '2136855', '2573346', '3224443', '3228281', '3228281', '3803486', '4151986']||['1889048']||1||2015-02-08 19:43:28||2015-03-11 17:42:08||2015-03-11 23:27:04||['2015-02-26 22:50:04', '2015-02-28 11:37:04', '2015-02-25 22:24:36', '2015-03-02 23:12:27', '2015-03-02 15:40:03', '2015-03-02 23:00:16', '2015-02-08 20:01:00', '2015-03-10 21:54:47', '2015-03-10 21:54:47', '2015-02-22 15:08:46']||202.0||20696.0
session 12||1120fae7-95be-4c09-aa48-f4a3b5c1ac97||1889048;1889048;1889048;1889048;1889048;1889048;1889048;1889048;1889048;1889048;1889048;1889048;1889048;1889048;1889048;1889048;1889048;1889048;1889048;1889048;1889048;1889048;1889048;1889048;1889048;1889048;1471456;1471456;1471456;1471456;1471456;1471456;1471456;1471456;1471456;1471456;1471456;1471456;1471456;8570604;8570604;8570604;8570604;8570604;8570604;8570604;8570604;8570604;1889048;1889048;1889048;1889048;1889048;1889048;1889048;1889048;1889048;1889048;1889048;1889048;1889048;||['1219292', '1219292', '1219292', '1219292', '1219292', '1219292', '1889048', '2136855', '2573346', '3224443', '3228281', '3228281', '3803486', '4151986']||['1889048']||1||2015-02-08 19:43:28||2015-03-11 23:31:28||2015-03-11 23:31:28||['2015-02-26 22:50:04', '2015-02-28 11:37:04', '2015-02-25 22:24:36', '2015-03-02 23:12:27', '2015-03-02 15:40:03', '2015-03-02 23:00:16', '2015-03-11 23:34:20', '2015-02-08 20:01:00', '2015-03-30 18:43:56', '2015-03-10 21:54:47', '2015-03-10 21:54:47', '2015-03-11 23:34:20', '2015-03-29 14:04:11', '2015-02-22 15:08:46']||264.0||0
session 1||1130ff5a-c484-4473-b650-13c97a212e0e||1516593;1516593;1516593;1516593;1516593;1516593;1516593;1516593;1516593;1516593;1516593;1516593;1516593;||['3194920']||[]||0||2015-02-25 17:40:08||2015-02-25 17:40:08||2015-02-26 09:34:30||['2015-02-07 18:41:24']||0.0||57262.0
session 2||1130ff5a-c484-4473-b650-13c97a212e0e||7208128;7208128;7208128;7208128;7208128;7208128;7208128;7208128;7208128;7208128;1516593;1516593;1516593;1516593;1516593;1516593;1516593;1516593;1516593;1516593;1516593;1516593;1516593;||['3194920']||[]||0||2015-02-25 17:40:08||2015-02-26 09:37:27||2015-02-26 09:37:27||['2015-02-07 18:41:24']||177.0||0
session 1||11a37517-b241-42a6-ac05-6e8f04973728||9109270;9109270;9109270;9109270;9109270;9109270;9109270;9109270;9109270;9109270;||['9109270']||['9109270']||1||2015-03-28 22:22:02||2015-03-28 22:22:02||2015-03-28 22:22:02||['2015-03-28 22:25:59']||0.0||0
session 1||11e8b111-5faf-4e98-8c18-8c7419f2a537||3451663;3451663;3451663;3451663;3451663;3451663;3451663;3451663;3451663;3451663;3451663;3451663;||['3451663']||['3451663']||1||2015-02-16 14:59:01||2015-02-16 14:59:01||2015-02-16 14:59:01||['2015-02-19 23:09:56']||0.0||0
session 1||1214eb6d-8916-443e-b2be-b1ff34bcdcda||6038241;6038241;6038241;6038241;6038241;6038241;6038241;6038241;6038241;||['6038241']||['6038241']||1||2015-03-10 17:45:09||2015-03-10 17:45:09||2015-03-10 17:45:09||['2015-03-10 18:09:39']||0.0||0
session 1||1226a0db-65be-42a2-a402-65e47205dd9b||8318471;8318471;8318471;8318471;8318471;8318471;8318471;8318471;8318471;8318471;8318471;8318471;8318471;1092921;1092921;1092921;1092921;1092921;1092921;||['7204885']||[]||0||2015-02-01 23:45:43||2015-02-01 23:46:33||2015-02-26 09:31:54||[]||50.0||2108721.0
session 2||1226a0db-65be-42a2-a402-65e47205dd9b||1615803;1615803;7203374;||['7204885']||[]||0||2015-02-01 23:45:43||2015-02-26 09:31:54||2015-02-27 13:18:11||[]||0.0||99977.0
session 3||1226a0db-65be-42a2-a402-65e47205dd9b||7203374;7203374;7203374;7203374;7203374;7203374;7203374;7203374;7203374;7203374;7203374;7203374;7203374;7203374;7203374;7204885;7204885;7204885;7204885;7204885;7204885;7204885;7204885;7204885;7204885;9135471;||['7204885']||['7204885']||1||2015-02-01 23:45:43||2015-02-27 13:19:44||2015-03-03 20:56:01||['2015-02-27 13:26:41']||93.0||372977.0
session 4||1226a0db-65be-42a2-a402-65e47205dd9b||9135471;9135471;9135471;9135471;3236266;3236266;||['7204885']||[]||0||2015-02-01 23:45:43||2015-03-03 20:57:41||2015-03-03 20:57:41||['2015-02-27 13:26:41']||100.0||0
session 1||123185cd-4942-4585-9d5c-1510d2a003e5||3396388;3396388;3396388;3396388;3396388;3396388;1273128;1273128;1273128;1273128;1273128;1273128;1273128;1273128;1273128;1273128;1273128;1273128;1273128;1274347;1274347;1274347;1274347;1274347;1274347;1274347;1274347;1274347;1274347;||['1274347']||['1274347']||1||2015-03-01 18:20:01||2015-03-01 18:21:12||2015-03-01 18:21:12||['2015-03-01 18:33:50']||71.0||0
session 1||126e0731-751d-44d4-a3cd-2a6e606f6cb0||9097966;9097966;9097966;9097966;9097966;9097966;9097966;9097966;9097966;9097966;9097966;9097966;9097966;9097966;9097966;9097966;9097966;9097966;9097966;9097966;9097966;9097966;9097966;9097966;9097966;9097966;9097966;9097966;9097966;9097966;9097966;9097966;9097966;9097966;9097966;9097966;9097966;9097966;9097966;9097966;9097966;9097966;9097966;9097966;9097966;9097966;9097966;9097966;9097966;9097966;9097966;9097966;9097966;9097966;9097966;9097966;9097966;9097966;9097966;9097966;9097966;9097966;9097966;9097966;9097966;9097966;9097966;9097966;9097966;9097966;9097966;9097966;9097966;9097966;||['9097966']||['9097966']||1||2015-03-13 17:07:18||2015-03-13 17:16:01||2015-03-24 14:21:18||['2015-03-13 17:20:12']||523.0||939917.0
session 2||126e0731-751d-44d4-a3cd-2a6e606f6cb0||8017583;8017583;8017583;8017583;8017583;||['9097966']||[]||0||2015-03-13 17:07:18||2015-03-24 14:21:18||2015-03-24 14:21:18||['2015-03-13 17:20:12']||0.0||0
session 1||1291444d-0c9b-4a9b-9805-77a72cdabdba||2828479;2828479;2828479;2828479;2828479;2828479;2828479;2828479;2828479;2828479;2828479;||['2469364', '2469364']||[]||0||2015-02-07 21:48:15||2015-02-07 21:48:15||2015-02-08 14:45:27||[]||0.0||61032.0
session 2||1291444d-0c9b-4a9b-9805-77a72cdabdba||2828479;2828479;2828479;2828479;2828479;2828479;2828479;2828479;2828479;2828479;2828479;2469364;||['2469364', '2469364']||['2469364', '2469364']||2||2015-02-07 21:48:15||2015-02-08 14:45:27||2015-02-22 20:10:04||[]||0.0||1229077.0
session 3||1291444d-0c9b-4a9b-9805-77a72cdabdba||2469364;2469364;1112667;1112667;1112667;6295390;6295390;6295390;6295390;6295390;6295390;6295390;6295390;6295390;6295390;6295390;6295390;6295390;6295390;||['2469364', '2469364']||['2469364', '2469364']||2||2015-02-07 21:48:15||2015-02-22 20:15:52||2015-02-23 08:17:22||[]||348.0||43290.0
session 4||1291444d-0c9b-4a9b-9805-77a72cdabdba||6295390;6295390;6295390;6295390;6295390;6295390;6295390;6295390;6295390;6295390;6295390;6295390;6295390;2469364;2469364;||['2469364', '2469364']||['2469364', '2469364']||2||2015-02-07 21:48:15||2015-02-23 08:18:25||2015-02-23 08:18:25||['2015-02-23 10:10:48', '2015-02-23 08:23:43']||63.0||0
session 1||12988e25-6474-4762-9ac4-0a2db3f84e38||6340678;6340678;6340678;6340678;6340678;6340678;6340678;6340678;6340678;6340678;6340678;6340678;||['6340678']||['6340678']||1||2015-03-25 18:12:20||2015-03-25 18:12:20||2015-03-25 18:12:20||['2015-03-25 18:27:39']||0.0||0
session 1||13316d7f-eba1-4fcc-8c2e-7e67c291e3d1||3324903;3324903;3324903;3324903;3324903;3338748;3338748;3338748;3338748;3338748;3338748;3338748;3338748;3338748;3338748;3338748;3338748;9086458;9086458;9086458;9086458;9086458;9086458;9086458;9086458;9086458;9086458;9086458;9086458;9086458;9086458;9086458;9086458;9086458;9086458;9086458;9086458;9086458;9086458;9086458;9086458;9086458;9086458;9086458;||['9086458', '9086458']||['9086458', '9086458']||2||2015-02-28 07:47:19||2015-02-28 07:55:09||2015-02-28 09:05:54||[]||470.0||4245.0
session 2||13316d7f-eba1-4fcc-8c2e-7e67c291e3d1||9086458;9086458;9086458;9086458;9086458;9086458;9086458;||['9086458', '9086458']||['9086458', '9086458']||2||2015-02-28 07:47:19||2015-02-28 09:05:54||2015-02-28 09:05:54||['2015-02-28 10:07:35', '2015-02-28 09:08:34']||0.0||0
session 1||1357f834-1843-43f1-90d2-85e5da80d58d||2958428;2958428;2958428;2958428;2958428;2958428;2958428;2958428;8331616;8331616;8331616;8331616;8331616;8331616;8331616;8331616;8331616;8331616;8331616;8331616;8331616;8330875;8330875;8330875;8330875;8330875;8330875;8330875;8330875;8330875;8330875;8330875;8330875;||['8330875']||['8330875']||1||2015-03-31 10:27:47||2015-03-31 10:30:37||2015-03-31 10:30:37||['2015-03-31 10:42:05']||170.0||0
session 1||13581b5d-72e2-41f4-b43e-2e741093b535||6171304;6171304;6171304;6171304;6171304;6171304;6171304;6171304;6171304;6171304;6171304;6171304;6171304;6171304;6171304;||['6172516', '6172516', '9016961']||[]||0||2015-02-14 13:02:36||2015-02-14 13:02:36||2015-03-08 13:36:22||['2015-02-14 13:05:11', '2015-02-24 21:21:41', '2015-02-24 21:21:41']||0.0||1902826.0
